IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
131.0.72.167,4,3,0.25,116.67,0.00,N/A
104.31.11.40,4,3,0.25,117.11,0.00,N/A
104.31.224.44,4,3,0.25,118.39,0.00,N/A
104.28.56.231,4,3,0.25,119.18,0.00,N/A
172.65.153.58,4,3,0.25,119.24,0.00,N/A
104.26.30.65,4,3,0.25,119.39,0.00,N/A
172.64.194.218,4,3,0.25,119.65,0.00,N/A
172.64.211.228,4,3,0.25,120.07,0.00,N/A
104.17.136.253,4,3,0.25,120.63,0.00,N/A
162.158.125.183,4,3,0.25,121.77,0.00,N/A
104.28.24.191,4,3,0.25,122.24,0.00,N/A
104.28.99.158,4,3,0.25,122.30,0.00,N/A
104.31.14.75,4,3,0.25,122.45,0.00,N/A
104.26.137.42,4,3,0.25,122.82,0.00,N/A
172.64.54.21,4,3,0.25,122.91,0.00,N/A
104.28.20.40,4,3,0.25,122.96,0.00,N/A
162.158.121.141,4,3,0.25,123.98,0.00,N/A
104.26.41.169,4,3,0.25,124.04,0.00,N/A
172.67.209.192,4,3,0.25,124.18,0.00,N/A
104.18.122.102,4,3,0.25,127.41,0.00,N/A
104.31.244.163,4,3,0.25,128.15,0.00,N/A
104.30.137.198,4,3,0.25,128.56,0.00,N/A
104.28.59.124,4,3,0.25,129.18,0.00,N/A
104.19.76.204,4,3,0.25,129.46,0.00,N/A
104.28.70.253,4,3,0.25,129.71,0.00,N/A
104.18.68.202,4,3,0.25,130.12,0.00,N/A
104.18.166.202,4,3,0.25,130.17,0.00,N/A
172.64.58.68,4,3,0.25,130.77,0.00,N/A
172.67.81.133,4,3,0.25,131.00,0.00,N/A
104.31.134.193,4,3,0.25,134.93,0.00,N/A
104.31.231.175,4,3,0.25,135.41,0.00,N/A
172.65.62.1,4,3,0.25,137.37,0.00,N/A
162.158.94.135,4,3,0.25,137.39,0.00,N/A
162.158.81.31,4,3,0.25,139.73,0.00,N/A
104.30.230.126,4,3,0.25,139.98,0.00,N/A
162.158.183.196,4,3,0.25,140.52,0.00,N/A
104.28.147.80,4,3,0.25,142.88,0.00,N/A
104.18.179.230,4,3,0.25,142.95,0.00,N/A
172.64.40.212,4,3,0.25,144.66,0.00,N/A
162.158.138.99,4,3,0.25,145.21,0.00,N/A
104.27.51.72,4,3,0.25,148.18,0.00,N/A
162.158.180.59,4,3,0.25,148.25,0.00,N/A
104.30.169.245,4,3,0.25,148.75,0.00,N/A
172.64.51.176,4,3,0.25,149.00,0.00,N/A
104.30.158.81,4,3,0.25,149.69,0.00,N/A
172.67.162.174,4,3,0.25,152.21,0.00,N/A
104.25.58.58,4,3,0.25,152.63,0.00,N/A
104.31.170.134,4,3,0.25,153.23,0.00,N/A
104.18.107.176,4,3,0.25,154.38,0.00,N/A
104.19.110.211,4,3,0.25,155.22,0.00,N/A
172.67.87.180,4,3,0.25,157.47,0.00,N/A
104.28.57.162,4,3,0.25,158.79,0.00,N/A
104.26.199.183,4,3,0.25,158.99,0.00,N/A
104.18.102.66,4,3,0.25,159.82,0.00,N/A
104.24.17.105,4,3,0.25,160.05,0.00,N/A
162.158.191.50,4,3,0.25,160.18,0.00,N/A
104.18.33.221,4,3,0.25,160.34,0.00,N/A
104.27.156.115,4,3,0.25,160.44,0.00,N/A
172.64.24.84,4,3,0.25,160.44,0.00,N/A
172.64.112.247,4,3,0.25,160.82,0.00,N/A
162.158.173.47,4,3,0.25,161.35,0.00,N/A
104.18.113.176,4,3,0.25,162.81,0.00,N/A
104.26.59.30,4,3,0.25,163.63,0.00,N/A
104.18.32.173,4,3,0.25,163.95,0.00,N/A
104.31.239.150,4,3,0.25,164.08,0.00,N/A
104.18.104.181,4,3,0.25,164.11,0.00,N/A
104.31.208.60,4,3,0.25,165.60,0.00,N/A
104.31.19.182,4,3,0.25,165.89,0.00,N/A
104.31.229.77,4,3,0.25,167.43,0.00,N/A
104.31.236.174,4,3,0.25,167.52,0.00,N/A
172.64.255.153,4,3,0.25,169.48,0.00,N/A
173.245.61.21,4,3,0.25,169.79,0.00,N/A
162.158.83.125,4,3,0.25,169.85,0.00,N/A
172.64.204.148,4,3,0.25,172.47,0.00,N/A
172.64.203.9,4,3,0.25,172.69,0.00,N/A
104.24.175.231,4,3,0.25,174.34,0.00,N/A
162.158.101.51,4,3,0.25,175.02,0.00,N/A
162.158.100.46,4,3,0.25,175.36,0.00,N/A
104.25.108.183,4,3,0.25,177.09,0.00,N/A
104.26.57.65,4,3,0.25,177.58,0.00,N/A
104.30.174.108,4,3,0.25,178.63,0.00,N/A
104.26.245.80,4,3,0.25,179.34,0.00,N/A
104.26.244.200,4,3,0.25,179.77,0.00,N/A
104.26.243.192,4,3,0.25,180.33,0.00,N/A
104.26.232.92,4,3,0.25,181.50,0.00,N/A
104.26.64.15,4,3,0.25,182.78,0.00,N/A
104.26.239.18,4,3,0.25,183.20,0.00,N/A
104.18.142.2,4,3,0.25,183.82,0.00,N/A
162.158.207.1,4,3,0.25,184.69,0.00,N/A
162.158.111.213,4,3,0.25,186.76,0.00,N/A
104.26.213.229,4,3,0.25,190.30,0.00,N/A
104.31.75.223,4,3,0.25,191.45,0.00,N/A
104.30.161.198,4,3,0.25,192.81,0.00,N/A
104.31.84.161,4,3,0.25,193.22,0.00,N/A
104.26.238.111,4,3,0.25,193.29,0.00,N/A
162.158.85.199,4,3,0.25,194.22,0.00,N/A
104.18.132.55,4,3,0.25,194.58,0.00,N/A
104.27.67.81,4,3,0.25,197.52,0.00,N/A
162.158.152.16,4,3,0.25,200.31,0.00,N/A
104.30.172.252,4,3,0.25,200.35,0.00,N/A
108.162.205.24,4,3,0.25,200.42,0.00,N/A
103.21.245.200,4,3,0.25,201.95,0.00,N/A
104.27.62.82,4,3,0.25,202.63,0.00,N/A
162.158.26.116,4,3,0.25,202.79,0.00,N/A
104.25.72.212,4,3,0.25,203.64,0.00,N/A
198.41.253.43,4,3,0.25,204.83,0.00,N/A
198.41.144.61,4,3,0.25,204.91,0.00,N/A
198.41.137.164,4,3,0.25,205.05,0.00,N/A
198.41.252.9,4,3,0.25,205.10,0.00,N/A
104.31.81.60,4,3,0.25,205.57,0.00,N/A
104.18.112.47,4,3,0.25,207.81,0.00,N/A
104.30.79.84,4,3,0.25,208.07,0.00,N/A
104.25.90.3,4,3,0.25,208.22,0.00,N/A
141.101.94.214,4,3,0.25,208.39,0.00,N/A
172.64.23.152,4,3,0.25,208.56,0.00,N/A
162.158.153.236,4,3,0.25,209.67,0.00,N/A
172.64.12.235,4,3,0.25,209.76,0.00,N/A
162.158.14.102,4,3,0.25,210.07,0.00,N/A
141.101.93.13,4,3,0.25,211.65,0.00,N/A
198.41.177.23,4,3,0.25,213.26,0.00,N/A
104.18.36.183,4,3,0.25,213.80,0.00,N/A
198.41.200.132,4,3,0.25,214.38,0.00,N/A
108.162.196.124,4,3,0.25,214.73,0.00,N/A
108.162.246.41,4,3,0.25,214.91,0.00,N/A
104.26.202.213,4,3,0.25,215.09,0.00,N/A
104.25.23.171,4,3,0.25,215.28,0.00,N/A
198.41.209.178,4,3,0.25,215.53,0.00,N/A
104.26.142.126,4,3,0.25,216.23,0.00,N/A
198.41.178.199,4,3,0.25,216.49,0.00,N/A
141.101.115.181,4,3,0.25,216.53,0.00,N/A
104.24.160.119,4,3,0.25,218.50,0.00,N/A
198.41.213.144,4,3,0.25,218.81,0.00,N/A
104.25.89.42,4,3,0.25,220.56,0.00,N/A
104.25.170.37,4,3,0.25,220.76,0.00,N/A
198.41.204.39,4,3,0.25,220.98,0.00,N/A
198.41.203.135,4,3,0.25,221.37,0.00,N/A
141.101.82.113,4,3,0.25,221.64,0.00,N/A
198.41.244.220,4,3,0.25,224.74,0.00,N/A
172.64.2.179,4,3,0.25,225.10,0.00,N/A
198.41.171.6,4,3,0.25,225.98,0.00,N/A
104.27.63.166,4,3,0.25,226.26,0.00,N/A
104.31.92.63,4,3,0.25,226.78,0.00,N/A
172.64.106.183,4,3,0.25,227.22,0.00,N/A
172.64.107.211,4,3,0.25,227.38,0.00,N/A
198.41.206.209,4,3,0.25,227.43,0.00,N/A
104.25.73.207,4,3,0.25,227.64,0.00,N/A
162.158.155.230,4,3,0.25,229.29,0.00,N/A
162.158.3.139,4,3,0.25,235.25,0.00,N/A
162.158.142.254,4,3,0.25,235.89,0.00,N/A
198.41.160.63,4,3,0.25,236.21,0.00,N/A
162.158.67.4,4,3,0.25,236.46,0.00,N/A
162.158.66.215,4,3,0.25,238.52,0.00,N/A
104.26.236.201,4,3,0.25,238.94,0.00,N/A
104.27.59.57,4,3,0.25,239.29,0.00,N/A
198.41.138.222,4,3,0.25,239.71,0.00,N/A
108.162.236.210,4,3,0.25,241.34,0.00,N/A
198.41.251.235,4,3,0.25,241.80,0.00,N/A
198.41.250.247,4,3,0.25,242.04,0.00,N/A
104.26.93.144,4,3,0.25,247.79,0.00,N/A
104.25.78.164,4,3,0.25,248.73,0.00,N/A
104.31.91.167,4,3,0.25,249.39,0.00,N/A
198.41.230.162,4,3,0.25,250.03,0.00,N/A
141.101.117.102,4,3,0.25,252.95,0.00,N/A
141.101.95.124,4,3,0.25,253.18,0.00,N/A
108.162.249.62,4,3,0.25,253.20,0.00,N/A
141.101.83.245,4,3,0.25,253.74,0.00,N/A
141.101.68.220,4,3,0.25,255.24,0.00,N/A
104.25.35.127,4,3,0.25,255.83,0.00,N/A
162.158.6.249,4,3,0.25,257.81,0.00,N/A
104.26.233.13,4,3,0.25,257.93,0.00,N/A
104.24.196.224,4,3,0.25,258.15,0.00,N/A
162.158.1.104,4,3,0.25,258.37,0.00,N/A
162.158.4.83,4,3,0.25,258.82,0.00,N/A
108.162.245.129,4,3,0.25,259.86,0.00,N/A
108.162.200.15,4,3,0.25,260.51,0.00,N/A
162.158.62.189,4,3,0.25,261.59,0.00,N/A
104.25.25.237,4,3,0.25,264.31,0.00,N/A
198.41.166.157,4,3,0.25,264.52,0.00,N/A
104.31.213.32,4,3,0.25,264.67,0.00,N/A
141.101.120.69,4,3,0.25,264.87,0.00,N/A
141.101.72.23,4,3,0.25,265.02,0.00,N/A
108.162.204.111,4,3,0.25,265.12,0.00,N/A
104.24.235.77,4,3,0.25,265.78,0.00,N/A
198.41.139.89,4,3,0.25,266.25,0.00,N/A
108.162.195.155,4,3,0.25,266.35,0.00,N/A
141.101.116.217,4,3,0.25,266.55,0.00,N/A
198.41.136.165,4,3,0.25,266.59,0.00,N/A
141.101.67.120,4,3,0.25,268.37,0.00,N/A
198.41.153.240,4,3,0.25,269.15,0.00,N/A
198.41.150.72,4,3,0.25,269.66,0.00,N/A
198.41.154.102,4,3,0.25,269.78,0.00,N/A
162.158.107.202,4,3,0.25,270.50,0.00,N/A
198.41.224.231,4,3,0.25,271.43,0.00,N/A
141.101.66.0,4,3,0.25,273.15,0.00,N/A
198.41.147.184,4,3,0.25,273.58,0.00,N/A
162.158.97.49,4,3,0.25,274.32,0.00,N/A
198.41.245.121,4,3,0.25,276.10,0.00,N/A
162.158.20.45,4,3,0.25,277.18,0.00,N/A
162.158.52.207,4,3,0.25,278.54,0.00,N/A
162.158.19.59,4,3,0.25,281.03,0.00,N/A
198.41.247.224,4,3,0.25,281.81,0.00,N/A
104.25.11.51,4,3,0.25,284.21,0.00,N/A
162.158.91.66,4,3,0.25,284.43,0.00,N/A
198.41.161.188,4,3,0.25,288.43,0.00,N/A
104.27.86.166,4,3,0.25,291.38,0.00,N/A
104.26.234.193,4,3,0.25,292.48,0.00,N/A
198.41.181.185,4,3,0.25,292.66,0.00,N/A
162.158.129.227,4,3,0.25,298.96,0.00,N/A
162.158.47.218,4,3,0.25,302.37,0.00,N/A
162.158.64.74,4,3,0.25,302.86,0.00,N/A
198.41.157.106,4,3,0.25,305.58,0.00,N/A
198.41.148.165,4,3,0.25,306.93,0.00,N/A
104.25.169.56,4,3,0.25,308.43,0.00,N/A
198.41.175.118,4,3,0.25,311.07,0.00,N/A
162.158.96.41,4,3,0.25,312.37,0.00,N/A
162.158.87.239,4,3,0.25,313.22,0.00,N/A
198.41.192.20,4,3,0.25,313.47,0.00,N/A
198.41.238.12,4,3,0.25,314.84,0.00,N/A
104.25.96.248,4,3,0.25,315.16,0.00,N/A
104.27.103.24,4,3,0.25,317.51,0.00,N/A
198.41.248.244,4,3,0.25,318.89,0.00,N/A
104.25.95.123,4,3,0.25,319.64,0.00,N/A
198.41.151.20,4,3,0.25,322.08,0.00,N/A
198.41.198.207,4,3,0.25,322.86,0.00,N/A
198.41.174.183,4,3,0.25,324.63,0.00,N/A
198.41.193.184,4,3,0.25,327.80,0.00,N/A
104.24.182.60,4,3,0.25,330.74,0.00,N/A
198.41.158.18,4,3,0.25,332.24,0.00,N/A
104.25.244.128,4,3,0.25,333.95,0.00,N/A
104.25.190.2,4,3,0.25,337.61,0.00,N/A
172.67.235.251,4,3,0.25,341.92,0.00,N/A
198.41.172.26,4,3,0.25,342.08,0.00,N/A
198.41.220.59,4,3,0.25,346.32,0.00,N/A
162.158.39.222,4,3,0.25,350.17,0.00,N/A
198.41.231.252,4,3,0.25,355.09,0.00,N/A
104.26.17.106,4,3,0.25,355.73,0.00,N/A
104.16.81.17,4,3,0.25,359.79,0.00,N/A
162.158.38.247,4,3,0.25,359.91,0.00,N/A
104.26.200.112,4,3,0.25,363.27,0.00,N/A
104.26.198.107,4,3,0.25,366.01,0.00,N/A
104.18.79.233,4,3,0.25,366.64,0.00,N/A
198.41.234.146,4,3,0.25,369.27,0.00,N/A
104.29.146.8,4,3,0.25,372.19,0.00,N/A
104.25.194.4,4,3,0.25,372.33,0.00,N/A
172.66.126.117,4,3,0.25,372.48,0.00,N/A
104.25.150.193,4,3,0.25,374.40,0.00,N/A
104.17.236.160,4,3,0.25,374.97,0.00,N/A
104.25.156.126,4,3,0.25,375.19,0.00,N/A
104.26.194.115,4,3,0.25,375.84,0.00,N/A
104.24.252.215,4,3,0.25,377.79,0.00,N/A
104.28.255.221,4,3,0.25,381.96,0.00,N/A
104.25.221.170,4,3,0.25,383.24,0.00,N/A
104.27.73.240,4,3,0.25,384.95,0.00,N/A
104.27.72.205,4,3,0.25,385.02,0.00,N/A
104.25.134.231,4,3,0.25,400.62,0.00,N/A
104.27.34.168,4,3,0.25,404.08,0.00,N/A
104.16.238.138,4,3,0.25,409.71,0.00,N/A
172.65.233.72,4,3,0.25,414.44,0.00,N/A
104.27.13.203,4,3,0.25,414.89,0.00,N/A
162.158.95.86,4,3,0.25,415.21,0.00,N/A
162.158.106.44,4,3,0.25,421.10,0.00,N/A
104.25.176.223,4,3,0.25,422.54,0.00,N/A
104.21.228.121,4,3,0.25,422.98,0.00,N/A
104.26.86.15,4,3,0.25,424.57,0.00,N/A
104.24.195.190,4,3,0.25,432.70,0.00,N/A
104.24.171.10,4,3,0.25,450.99,0.00,N/A
104.25.101.246,4,3,0.25,463.95,0.00,N/A
104.28.3.133,4,3,0.25,469.70,0.00,N/A
104.25.188.47,4,3,0.25,495.59,0.00,N/A
104.24.154.248,4,3,0.25,509.52,0.00,N/A
104.25.243.16,4,3,0.25,518.06,0.00,N/A
198.41.217.183,4,3,0.25,543.32,0.00,N/A
104.25.191.53,4,3,0.25,548.89,0.00,N/A
104.25.177.69,4,3,0.25,557.82,0.00,N/A
198.41.219.168,4,3,0.25,570.99,0.00,N/A
198.41.212.244,4,3,0.25,581.02,0.00,N/A
104.25.118.158,4,3,0.25,593.86,0.00,N/A
104.25.106.162,4,3,0.25,596.80,0.00,N/A
104.25.144.203,4,3,0.25,597.83,0.00,N/A
198.41.156.228,4,3,0.25,598.81,0.00,N/A
198.41.188.113,4,3,0.25,630.51,0.00,N/A
162.158.58.118,4,3,0.25,658.17,0.00,N/A
104.26.10.160,4,3,0.25,676.82,0.00,N/A
104.26.120.33,4,3,0.25,1158.78,0.00,N/A
104.26.123.158,4,3,0.25,1230.29,0.00,N/A
104.26.99.51,4,3,0.25,1256.85,0.00,N/A
104.26.100.88,4,3,0.25,1300.15,0.00,N/A
104.26.47.69,4,3,0.25,1315.56,0.00,N/A
104.25.241.175,4,3,0.25,1325.44,0.00,N/A
104.17.246.113,4,2,0.50,0.28,0.00,N/A
104.18.43.22,4,2,0.50,0.34,0.00,N/A
172.67.167.188,4,2,0.50,0.36,0.00,N/A
104.17.219.118,4,2,0.50,0.39,0.00,N/A
104.29.173.108,4,2,0.50,0.71,0.00,N/A
104.20.92.40,4,2,0.50,0.83,0.00,N/A
104.23.197.69,4,2,0.50,0.84,0.00,N/A
172.67.177.161,4,2,0.50,1.05,0.00,N/A
104.20.96.208,4,2,0.50,1.10,0.00,N/A
104.20.89.17,4,2,0.50,1.66,0.00,N/A
172.65.133.109,4,2,0.50,1.94,0.00,N/A
104.16.42.128,4,2,0.50,2.13,0.00,N/A
104.16.41.132,4,2,0.50,2.86,0.00,N/A
104.17.220.76,4,2,0.50,3.26,0.00,N/A
104.18.170.26,4,2,0.50,3.53,0.00,N/A
162.159.73.1,4,2,0.50,3.67,0.00,N/A
104.17.62.232,4,2,0.50,4.06,0.00,N/A
104.30.2.34,4,2,0.50,4.08,0.00,N/A
104.17.244.135,4,2,0.50,4.38,0.00,N/A
162.159.92.100,4,2,0.50,4.50,0.00,N/A
104.28.196.238,4,2,0.50,4.65,0.00,N/A
104.28.194.148,4,2,0.50,4.65,0.00,N/A
104.18.160.180,4,2,0.50,4.93,0.00,N/A
104.17.49.154,4,2,0.50,4.98,0.00,N/A
172.66.179.86,4,2,0.50,5.34,0.00,N/A
104.29.131.198,4,2,0.50,5.45,0.00,N/A
104.21.255.190,4,2,0.50,5.81,0.00,N/A
104.17.42.79,4,2,0.50,5.99,0.00,N/A
104.16.22.78,4,2,0.50,6.10,0.00,N/A
104.20.97.168,4,2,0.50,6.18,0.00,N/A
162.159.140.130,4,2,0.50,6.41,0.00,N/A
104.21.174.88,4,2,0.50,6.47,0.00,N/A
104.22.15.175,4,2,0.50,6.49,0.00,N/A
104.22.2.175,4,2,0.50,6.59,0.00,N/A
104.29.213.3,4,2,0.50,6.63,0.00,N/A
162.159.118.217,4,2,0.50,6.70,0.00,N/A
104.16.188.79,4,2,0.50,6.71,0.00,N/A
104.20.232.116,4,2,0.50,6.73,0.00,N/A
104.22.180.112,4,2,0.50,6.75,0.00,N/A
172.67.234.176,4,2,0.50,6.90,0.00,N/A
104.22.237.145,4,2,0.50,7.23,0.00,N/A
162.159.111.224,4,2,0.50,7.54,0.00,N/A
104.16.124.61,4,2,0.50,7.55,0.00,N/A
104.16.125.91,4,2,0.50,7.59,0.00,N/A
104.16.8.118,4,2,0.50,7.66,0.00,N/A
172.66.30.175,4,2,0.50,7.80,0.00,N/A
104.17.68.156,4,2,0.50,8.09,0.00,N/A
104.21.190.5,4,2,0.50,8.42,0.00,N/A
104.18.152.133,4,2,0.50,8.55,0.00,N/A
104.16.194.232,4,2,0.50,8.83,0.00,N/A
104.27.76.133,4,2,0.50,9.25,0.00,N/A
172.64.129.62,4,2,0.50,9.44,0.00,N/A
104.27.152.185,4,2,0.50,9.74,0.00,N/A
104.19.128.13,4,2,0.50,9.86,0.00,N/A
104.30.155.16,4,2,0.50,9.95,0.00,N/A
172.65.211.216,4,2,0.50,10.11,0.00,N/A
104.17.40.43,4,2,0.50,10.34,0.00,N/A
104.17.125.106,4,2,0.50,10.35,0.00,N/A
172.67.65.119,4,2,0.50,10.47,0.00,N/A
104.22.54.22,4,2,0.50,10.48,0.00,N/A
104.17.115.170,4,2,0.50,10.72,0.00,N/A
172.65.105.143,4,2,0.50,10.74,0.00,N/A
172.67.53.18,4,2,0.50,10.82,0.00,N/A
104.17.223.168,4,2,0.50,10.85,0.00,N/A
104.19.105.188,4,2,0.50,10.86,0.00,N/A
162.159.237.218,4,2,0.50,11.12,0.00,N/A
104.17.248.160,4,2,0.50,11.23,0.00,N/A
104.17.228.170,4,2,0.50,11.27,0.00,N/A
104.20.250.55,4,2,0.50,11.29,0.00,N/A
104.21.230.86,4,2,0.50,11.59,0.00,N/A
104.21.32.72,4,2,0.50,11.61,0.00,N/A
104.17.116.59,4,2,0.50,11.75,0.00,N/A
104.20.98.111,4,2,0.50,11.81,0.00,N/A
104.16.59.117,4,2,0.50,12.20,0.00,N/A
104.16.89.203,4,2,0.50,12.43,0.00,N/A
104.21.86.77,4,2,0.50,12.50,0.00,N/A
104.16.60.91,4,2,0.50,12.50,0.00,N/A
104.16.166.27,4,2,0.50,12.80,0.00,N/A
104.16.148.101,4,2,0.50,13.22,0.00,N/A
104.16.146.80,4,2,0.50,13.28,0.00,N/A
162.159.47.91,4,2,0.50,13.54,0.00,N/A
104.28.247.144,4,2,0.50,13.59,0.00,N/A
162.158.228.191,4,2,0.50,13.62,0.00,N/A
104.17.36.2,4,2,0.50,14.16,0.00,N/A
104.17.37.178,4,2,0.50,14.18,0.00,N/A
104.17.234.248,4,2,0.50,14.23,0.00,N/A
172.66.181.66,4,2,0.50,14.28,0.00,N/A
172.66.169.139,4,2,0.50,14.31,0.00,N/A
104.16.123.45,4,2,0.50,14.33,0.00,N/A
172.67.164.225,4,2,0.50,14.34,0.00,N/A
162.159.246.25,4,2,0.50,14.46,0.00,N/A
104.30.111.160,4,2,0.50,14.48,0.00,N/A
172.66.35.92,4,2,0.50,14.52,0.00,N/A
104.24.1.250,4,2,0.50,14.65,0.00,N/A
104.28.231.60,4,2,0.50,14.87,0.00,N/A
172.66.81.18,4,2,0.50,14.89,0.00,N/A
104.25.19.0,4,2,0.50,15.17,0.00,N/A
104.20.76.32,4,2,0.50,15.45,0.00,N/A
104.16.9.239,4,2,0.50,15.46,0.00,N/A
104.17.194.105,4,2,0.50,15.51,0.00,N/A
104.18.181.105,4,2,0.50,15.56,0.00,N/A
104.24.48.218,4,2,0.50,15.58,0.00,N/A
172.64.232.39,4,2,0.50,15.61,0.00,N/A
172.65.102.81,4,2,0.50,15.82,0.00,N/A
104.24.65.66,4,2,0.50,15.82,0.00,N/A
104.18.90.26,4,2,0.50,16.16,0.00,N/A
172.64.100.35,4,2,0.50,16.27,0.00,N/A
104.23.195.202,4,2,0.50,16.28,0.00,N/A
172.66.175.77,4,2,0.50,16.48,0.00,N/A
172.64.105.189,4,2,0.50,16.49,0.00,N/A
172.67.166.99,4,2,0.50,16.51,0.00,N/A
104.18.91.245,4,2,0.50,16.55,0.00,N/A
104.29.147.247,4,2,0.50,16.71,0.00,N/A
172.67.75.62,4,2,0.50,16.76,0.00,N/A
104.29.33.35,4,2,0.50,16.79,0.00,N/A
104.21.213.134,4,2,0.50,16.83,0.00,N/A
104.20.242.112,4,2,0.50,17.17,0.00,N/A
104.21.189.111,4,2,0.50,17.18,0.00,N/A
172.67.147.78,4,2,0.50,17.18,0.00,N/A
104.16.116.244,4,2,0.50,17.29,0.00,N/A
104.29.215.204,4,2,0.50,17.33,0.00,N/A
104.16.15.187,4,2,0.50,17.34,0.00,N/A
172.67.70.64,4,2,0.50,17.35,0.00,N/A
104.21.201.137,4,2,0.50,17.39,0.00,N/A
104.16.102.182,4,2,0.50,17.61,0.00,N/A
172.66.111.15,4,2,0.50,17.62,0.00,N/A
172.67.90.173,4,2,0.50,17.70,0.00,N/A
104.16.0.35,4,2,0.50,17.79,0.00,N/A
172.67.91.105,4,2,0.50,17.81,0.00,N/A
104.29.218.184,4,2,0.50,17.85,0.00,N/A
104.17.207.240,4,2,0.50,17.99,0.00,N/A
104.17.113.242,4,2,0.50,18.10,0.00,N/A
104.22.31.137,4,2,0.50,18.24,0.00,N/A
162.159.57.8,4,2,0.50,18.27,0.00,N/A
104.19.241.85,4,2,0.50,18.44,0.00,N/A
104.29.197.14,4,2,0.50,18.52,0.00,N/A
104.30.93.170,4,2,0.50,18.55,0.00,N/A
172.65.142.240,4,2,0.50,18.66,0.00,N/A
104.30.76.232,4,2,0.50,18.69,0.00,N/A
104.24.61.149,4,2,0.50,18.80,0.00,N/A
104.29.168.190,4,2,0.50,18.85,0.00,N/A
104.16.197.125,4,2,0.50,19.04,0.00,N/A
104.21.92.60,4,2,0.50,19.14,0.00,N/A
104.22.69.6,4,2,0.50,19.19,0.00,N/A
104.30.51.221,4,2,0.50,19.39,0.00,N/A
104.17.139.80,4,2,0.50,19.43,0.00,N/A
104.17.118.83,4,2,0.50,19.46,0.00,N/A
104.19.85.7,4,2,0.50,19.52,0.00,N/A
104.16.178.52,4,2,0.50,19.61,0.00,N/A
104.18.1.85,4,2,0.50,19.87,0.00,N/A
104.29.202.10,4,2,0.50,19.91,0.00,N/A
104.28.89.25,4,2,0.50,20.09,0.00,N/A
104.16.16.158,4,2,0.50,20.10,0.00,N/A
162.159.7.120,4,2,0.50,20.16,0.00,N/A
104.21.87.171,4,2,0.50,20.18,0.00,N/A
104.28.225.95,4,2,0.50,20.21,0.00,N/A
162.159.93.19,4,2,0.50,20.47,0.00,N/A
172.65.31.149,4,2,0.50,20.48,0.00,N/A
104.20.164.126,4,2,0.50,20.56,0.00,N/A
162.159.55.121,4,2,0.50,20.59,0.00,N/A
172.65.35.189,4,2,0.50,20.81,0.00,N/A
104.30.179.233,4,2,0.50,20.82,0.00,N/A
104.21.88.197,4,2,0.50,20.99,0.00,N/A
104.21.107.238,4,2,0.50,21.10,0.00,N/A
104.23.125.9,4,2,0.50,21.27,0.00,N/A
104.28.156.44,4,2,0.50,21.33,0.00,N/A
104.21.113.198,4,2,0.50,21.79,0.00,N/A
104.16.170.189,4,2,0.50,21.84,0.00,N/A
162.159.86.25,4,2,0.50,21.94,0.00,N/A
104.21.35.18,4,2,0.50,21.94,0.00,N/A
104.19.223.22,4,2,0.50,22.38,0.00,N/A
104.22.68.30,4,2,0.50,22.40,0.00,N/A
104.29.205.150,4,2,0.50,22.41,0.00,N/A
162.159.48.44,4,2,0.50,22.52,0.00,N/A
104.29.102.37,4,2,0.50,22.54,0.00,N/A
104.27.229.117,4,2,0.50,22.63,0.00,N/A
104.17.129.64,4,2,0.50,22.73,0.00,N/A
104.22.114.46,4,2,0.50,22.87,0.00,N/A
104.27.247.206,4,2,0.50,23.07,0.00,N/A
172.65.214.236,4,2,0.50,23.07,0.00,N/A
104.22.178.130,4,2,0.50,23.17,0.00,N/A
162.159.87.49,4,2,0.50,23.19,0.00,N/A
104.22.177.177,4,2,0.50,23.19,0.00,N/A
104.27.179.8,4,2,0.50,23.37,0.00,N/A
104.22.150.222,4,2,0.50,23.44,0.00,N/A
162.159.175.156,4,2,0.50,23.67,0.00,N/A
104.27.85.171,4,2,0.50,23.70,0.00,N/A
172.66.8.62,4,2,0.50,23.79,0.00,N/A
162.158.166.87,4,2,0.50,24.00,0.00,N/A
104.29.188.91,4,2,0.50,24.01,0.00,N/A
172.65.229.70,4,2,0.50,24.02,0.00,N/A
104.29.193.35,4,2,0.50,24.10,0.00,N/A
172.66.91.207,4,2,0.50,24.13,0.00,N/A
104.31.202.186,4,2,0.50,24.22,0.00,N/A
162.158.82.182,4,2,0.50,24.24,0.00,N/A
162.158.168.183,4,2,0.50,24.41,0.00,N/A
104.29.177.212,4,2,0.50,24.53,0.00,N/A
104.22.52.99,4,2,0.50,24.57,0.00,N/A
104.31.142.115,4,2,0.50,24.60,0.00,N/A
104.29.175.220,4,2,0.50,24.83,0.00,N/A
104.20.181.36,4,2,0.50,25.06,0.00,N/A
104.18.3.166,4,2,0.50,25.18,0.00,N/A
104.29.182.55,4,2,0.50,25.29,0.00,N/A
172.66.184.117,4,2,0.50,25.36,0.00,N/A
162.159.251.15,4,2,0.50,25.36,0.00,N/A
162.159.223.222,4,2,0.50,25.75,0.00,N/A
172.66.165.78,4,2,0.50,25.86,0.00,N/A
104.17.186.15,4,2,0.50,25.87,0.00,N/A
172.66.243.86,4,2,0.50,26.02,0.00,N/A
